"Step","GPR - train_loss/total_loss","GPR - train_loss/total_loss__MIN","GPR - train_loss/total_loss__MAX","APPNP - train_loss/total_loss","APPNP - train_loss/total_loss__MIN","APPNP - train_loss/total_loss__MAX","2HopConv - train_loss/total_loss","2HopConv - train_loss/total_loss__MIN","2HopConv - train_loss/total_loss__MAX","NewConvForm - train_loss/total_loss","NewConvForm - train_loss/total_loss__MIN","NewConvForm - train_loss/total_loss__MAX","Base-SwinT - train_loss/total_loss","Base-SwinT - train_loss/total_loss__MIN","Base-SwinT - train_loss/total_loss__MAX"
"756","26.52201388962567","26.52201388962567","26.52201388962567","26.948091188445687","26.948091188445687","26.948091188445687","13.497433239594102","13.497433239594102","13.497433239594102","17.411891823634505","17.411891823634505","17.411891823634505","23.527590380981565","23.527590380981565","23.527590380981565"
"757","27.065719217061996","27.065719217061996","27.065719217061996","21.042577415704727","21.042577415704727","21.042577415704727","16.25352404266596","16.25352404266596","16.25352404266596","18.5503656771034","18.5503656771034","18.5503656771034","22.676899891346693","22.676899891346693","22.676899891346693"
"758","26.888571467250586","26.888571467250586","26.888571467250586","20.536122491583228","20.536122491583228","20.536122491583228","27.753287453204393","27.753287453204393","27.753287453204393","18.30266811698675","18.30266811698675","18.30266811698675","21.03696919232607","21.03696919232607","21.03696919232607"
"759","24.20330393500626","24.20330393500626","24.20330393500626","19.374580116942525","19.374580116942525","19.374580116942525","16.609255904331803","16.609255904331803","16.609255904331803","18.440234838053584","18.440234838053584","18.440234838053584","20.899030547589064","20.899030547589064","20.899030547589064"
"760","30.421387182548642","30.421387182548642","30.421387182548642","20.69711142219603","20.69711142219603","20.69711142219603","14.823558254167438","14.823558254167438","14.823558254167438","17.843911005184054","17.843911005184054","17.843911005184054","21.117832181975245","21.117832181975245","21.117832181975245"
"761","25.498511424288154","25.498511424288154","25.498511424288154","20.30183382704854","20.30183382704854","20.30183382704854","15.341164922341704","15.341164922341704","15.341164922341704","20.076172593049705","20.076172593049705","20.076172593049705","22.74987286515534","22.74987286515534","22.74987286515534"
"762","27.727744925767183","27.727744925767183","27.727744925767183","21.3369122389704","21.3369122389704","21.3369122389704","15.057831984013319","15.057831984013319","15.057831984013319","17.34763580188155","17.34763580188155","17.34763580188155","20.352366844192147","20.352366844192147","20.352366844192147"
"763","23.91250128298998","23.91250128298998","23.91250128298998","19.984943315386772","19.984943315386772","19.984943315386772","15.524111654609442","15.524111654609442","15.524111654609442","18.57756082341075","18.57756082341075","18.57756082341075","22.07399973832071","22.07399973832071","22.07399973832071"
"764","24.316666211932898","24.316666211932898","24.316666211932898","22.057773618027568","22.057773618027568","22.057773618027568","13.140694480389357","13.140694480389357","13.140694480389357","17.740007899701595","17.740007899701595","17.740007899701595","22.827004827558994","22.827004827558994","22.827004827558994"
"765","25.339638547971845","25.339638547971845","25.339638547971845","21.78885182738304","21.78885182738304","21.78885182738304","13.354963025078177","13.354963025078177","13.354963025078177","17.90717546083033","17.90717546083033","17.90717546083033","24.945166382938623","24.945166382938623","24.945166382938623"
"766","25.419864336028695","25.419864336028695","25.419864336028695","21.67447411082685","21.67447411082685","21.67447411082685","14.295989073812962","14.295989073812962","14.295989073812962","18.346344485878944","18.346344485878944","18.346344485878944","23.463009491562843","23.463009491562843","23.463009491562843"
"767","28.282914822921157","28.282914822921157","28.282914822921157","21.254778183996677","21.254778183996677","21.254778183996677","15.717837780714035","15.717837780714035","15.717837780714035","17.649718394502997","17.649718394502997","17.649718394502997","23.15068866685033","23.15068866685033","23.15068866685033"
"768","23.84519988670945","23.84519988670945","23.84519988670945","22.11656920425594","22.11656920425594","22.11656920425594","14.630426662042737","14.630426662042737","14.630426662042737","18.087534688413143","18.087534688413143","18.087534688413143","21.877127788960934","21.877127788960934","21.877127788960934"
"769","23.412183668464422","23.412183668464422","23.412183668464422","20.320422865450382","20.320422865450382","20.320422865450382","12.554454339668155","12.554454339668155","12.554454339668155","17.165552139282227","17.165552139282227","17.165552139282227","21.84416159801185","21.84416159801185","21.84416159801185"
"770","24.377182941883802","24.377182941883802","24.377182941883802","20.819516705349088","20.819516705349088","20.819516705349088","15.082544658333063","15.082544658333063","15.082544658333063","18.372425094246864","18.372425094246864","18.372425094246864","21.366476682946086","21.366476682946086","21.366476682946086"
"771","22.232720406726003","22.232720406726003","22.232720406726003","23.027367942035198","23.027367942035198","23.027367942035198","14.496671392582357","14.496671392582357","14.496671392582357","17.655130997300148","17.655130997300148","17.655130997300148","21.110080732032657","21.110080732032657","21.110080732032657"
"772","24.119225971400738","24.119225971400738","24.119225971400738","21.329260570928454","21.329260570928454","21.329260570928454","13.888605769723654","13.888605769723654","13.888605769723654","19.02078278362751","19.02078278362751","19.02078278362751","25.198972899466753","25.198972899466753","25.198972899466753"
"773","25.0643453579396","25.0643453579396","25.0643453579396","20.82848014496267","20.82848014496267","20.82848014496267","14.889143233187497","14.889143233187497","14.889143233187497","18.905240830034018","18.905240830034018","18.905240830034018","22.164180802181363","22.164180802181363","22.164180802181363"
"774","30.420474089682102","30.420474089682102","30.420474089682102","22.00121260341257","22.00121260341257","22.00121260341257","14.083790460601449","14.083790460601449","14.083790460601449","18.477252710610628","18.477252710610628","18.477252710610628","22.585870841518044","22.585870841518044","22.585870841518044"
"775","30.39072620868683","30.39072620868683","30.39072620868683","20.87886270880699","20.87886270880699","20.87886270880699","12.752136409282684","12.752136409282684","12.752136409282684","16.534235762432218","16.534235762432218","16.534235762432218","22.38705089688301","22.38705089688301","22.38705089688301"
"776","26.570291904732585","26.570291904732585","26.570291904732585","23.30310200713575","23.30310200713575","23.30310200713575","13.223322974517941","13.223322974517941","13.223322974517941","19.394412718713284","19.394412718713284","19.394412718713284","20.35187949053943","20.35187949053943","20.35187949053943"
"777","24.703422842547297","24.703422842547297","24.703422842547297","21.314107647165656","21.314107647165656","21.314107647165656","13.490279031917453","13.490279031917453","13.490279031917453","19.79371875524521","19.79371875524521","19.79371875524521","20.723196886479855","20.723196886479855","20.723196886479855"
"778","26.271297365427017","26.271297365427017","26.271297365427017","20.89257280342281","20.89257280342281","20.89257280342281","13.982374373823404","13.982374373823404","13.982374373823404","17.143304347991943","17.143304347991943","17.143304347991943","24.186520854011178","24.186520854011178","24.186520854011178"
"779","24.51800974830985","24.51800974830985","24.51800974830985","23.67168995924294","23.67168995924294","23.67168995924294","11.938811296597123","11.938811296597123","11.938811296597123","17.72399132885039","17.72399132885039","17.72399132885039","22.836720312014222","22.836720312014222","22.836720312014222"
"780","27.031559508293867","27.031559508293867","27.031559508293867","21.552600858733058","21.552600858733058","21.552600858733058","13.940481301397085","13.940481301397085","13.940481301397085","17.6172493416816","17.6172493416816","17.6172493416816","25.198231222108006","25.198231222108006","25.198231222108006"
"781","24.95126200839877","24.95126200839877","24.95126200839877","21.596914045512676","21.596914045512676","21.596914045512676","15.484862674027681","15.484862674027681","15.484862674027681","17.600638238713145","17.600638238713145","17.600638238713145","20.914367394521832","20.914367394521832","20.914367394521832"
"782","26.019351420924067","26.019351420924067","26.019351420924067","22.19427276030183","22.19427276030183","22.19427276030183","12.281248267740011","12.281248267740011","12.281248267740011","16.265964718535542","16.265964718535542","16.265964718535542","22.189096258953214","22.189096258953214","22.189096258953214"
"783","23.663676857948303","23.663676857948303","23.663676857948303","20.034675581380725","20.034675581380725","20.034675581380725","15.43141807243228","15.43141807243228","15.43141807243228","19.133988494053483","19.133988494053483","19.133988494053483","22.47638022713363","22.47638022713363","22.47638022713363"
"784","25.190479837357998","25.190479837357998","25.190479837357998","21.941091308370233","21.941091308370233","21.941091308370233","13.92438755556941","13.92438755556941","13.92438755556941","20.71187843941152","20.71187843941152","20.71187843941152","22.353462398052216","22.353462398052216","22.353462398052216"
"785","26.764151765033603","26.764151765033603","26.764151765033603","21.206715438514948","21.206715438514948","21.206715438514948","14.003755509853363","14.003755509853363","14.003755509853363","18.347327444702387","18.347327444702387","18.347327444702387","20.35970675200224","20.35970675200224","20.35970675200224"
"786","25.054502358660102","25.054502358660102","25.054502358660102","22.85560484789312","22.85560484789312","22.85560484789312","15.439808049239218","15.439808049239218","15.439808049239218","19.581416059285402","19.581416059285402","19.581416059285402","22.43948965333402","22.43948965333402","22.43948965333402"
"787","25.82953559793532","25.82953559793532","25.82953559793532","19.471344247460365","19.471344247460365","19.471344247460365","12.965170443058014","12.965170443058014","12.965170443058014","20.143620017915964","20.143620017915964","20.143620017915964","22.70885783061385","22.70885783061385","22.70885783061385"
"788","26.759147694334388","26.759147694334388","26.759147694334388","23.102677622810006","23.102677622810006","23.102677622810006","12.195432330481708","12.195432330481708","12.195432330481708","19.046331404708326","19.046331404708326","19.046331404708326","21.633286951109767","21.633286951109767","21.633286951109767"
"789","24.87184390053153","24.87184390053153","24.87184390053153","22.45988323353231","22.45988323353231","22.45988323353231","15.200287075713277","15.200287075713277","15.200287075713277","19.380394499748945","19.380394499748945","19.380394499748945","20.597712192684412","20.597712192684412","20.597712192684412"
"790","23.469813203439116","23.469813203439116","23.469813203439116","19.906072340905666","19.906072340905666","19.906072340905666","16.345852475613356","16.345852475613356","16.345852475613356","16.56733754836023","16.56733754836023","16.56733754836023","36.50614158529788","36.50614158529788","36.50614158529788"
"791","24.98492486588657","24.98492486588657","24.98492486588657","19.571313316002488","19.571313316002488","19.571313316002488","14.010658327490091","14.010658327490091","14.010658327490091","18.29334519058466","18.29334519058466","18.29334519058466","23.760002059862018","23.760002059862018","23.760002059862018"
"792","26.08980355411768","26.08980355411768","26.08980355411768","19.403071688488126","19.403071688488126","19.403071688488126","15.214329892769456","15.214329892769456","15.214329892769456","17.536693697795272","17.536693697795272","17.536693697795272","21.118372969329357","21.118372969329357","21.118372969329357"
"793","25.111190922558308","25.111190922558308","25.111190922558308","23.555488785728812","23.555488785728812","23.555488785728812","13.318035792559385","13.318035792559385","13.318035792559385","18.826337644830346","18.826337644830346","18.826337644830346","20.915099170058966","20.915099170058966","20.915099170058966"
"794","24.08717392385006","24.08717392385006","24.08717392385006","21.407139217481017","21.407139217481017","21.407139217481017","12.673434188589454","12.673434188589454","12.673434188589454","18.277703942731023","18.277703942731023","18.277703942731023","23.46803549863398","23.46803549863398","23.46803549863398"
"795","24.024964274838567","24.024964274838567","24.024964274838567","20.875863017514348","20.875863017514348","20.875863017514348","12.626406382769346","12.626406382769346","12.626406382769346","17.935368433594704","17.935368433594704","17.935368433594704","22.739144518971443","22.739144518971443","22.739144518971443"
"796","25.265660809352994","25.265660809352994","25.265660809352994","23.455412048846483","23.455412048846483","23.455412048846483","13.207819070667028","13.207819070667028","13.207819070667028","17.95087985508144","17.95087985508144","17.95087985508144","23.3484404720366","23.3484404720366","23.3484404720366"
"797","26.687584720551968","26.687584720551968","26.687584720551968","26.939743723720312","26.939743723720312","26.939743723720312","15.867206133902073","15.867206133902073","15.867206133902073","19.28479960002005","19.28479960002005","19.28479960002005","22.600094512104988","22.600094512104988","22.600094512104988"
"798","25.10142153315246","25.10142153315246","25.10142153315246","21.48217647522688","21.48217647522688","21.48217647522688","14.145350478589535","14.145350478589535","14.145350478589535","17.700934203341603","17.700934203341603","17.700934203341603","26.053806820884347","26.053806820884347","26.053806820884347"
"799","28.617210960015655","28.617210960015655","28.617210960015655","20.860785491764545","20.860785491764545","20.860785491764545","15.159807985648513","15.159807985648513","15.159807985648513","18.150353852659464","18.150353852659464","18.150353852659464","21.919907005503774","21.919907005503774","21.919907005503774"
"800","24.391987776383758","24.391987776383758","24.391987776383758","22.613705962896347","22.613705962896347","22.613705962896347","14.94618224259466","14.94618224259466","14.94618224259466","17.825017772614956","17.825017772614956","17.825017772614956","19.530837489292026","19.530837489292026","19.530837489292026"
"801","27.025985319167376","27.025985319167376","27.025985319167376","21.412572149187326","21.412572149187326","21.412572149187326","15.960333958268166","15.960333958268166","15.960333958268166","18.82331198081374","18.82331198081374","18.82331198081374","20.78466347232461","20.78466347232461","20.78466347232461"
"802","26.058055244386196","26.058055244386196","26.058055244386196","20.57780701853335","20.57780701853335","20.57780701853335","16.96059730835259","16.96059730835259","16.96059730835259","17.330908784642816","17.330908784642816","17.330908784642816","22.357220843434334","22.357220843434334","22.357220843434334"
"803","25.930271523073316","25.930271523073316","25.930271523073316","20.847297539934516","20.847297539934516","20.847297539934516","17.144358672201633","17.144358672201633","17.144358672201633","18.343579409644008","18.343579409644008","18.343579409644008","21.201476749032736","21.201476749032736","21.201476749032736"
"804","26.71889149211347","26.71889149211347","26.71889149211347","68.1755590736866","68.1755590736866","68.1755590736866","15.145141093060374","15.145141093060374","15.145141093060374","18.327710904181004","18.327710904181004","18.327710904181004","22.702163361012936","22.702163361012936","22.702163361012936"
"805","27.255123041570187","27.255123041570187","27.255123041570187","20.557617869228125","20.557617869228125","20.557617869228125","14.829557484947145","14.829557484947145","14.829557484947145","18.899418853223324","18.899418853223324","18.899418853223324","22.20087506622076","22.20087506622076","22.20087506622076"
"806","23.980371817946434","23.980371817946434","23.980371817946434","21.347601512447","21.347601512447","21.347601512447","15.271735419519246","15.271735419519246","15.271735419519246","18.249213436618447","18.249213436618447","18.249213436618447","22.86748087219894","22.86748087219894","22.86748087219894"
"807","25.416273849084973","25.416273849084973","25.416273849084973","23.1236207857728","23.1236207857728","23.1236207857728","14.88415244128555","14.88415244128555","14.88415244128555","22.870006076991558","22.870006076991558","22.870006076991558","22.031655557453632","22.031655557453632","22.031655557453632"
"808","31.276169143617153","31.276169143617153","31.276169143617153","19.538786174729466","19.538786174729466","19.538786174729466","12.380185257643461","12.380185257643461","12.380185257643461","17.066733488813043","17.066733488813043","17.066733488813043","22.852401135489345","22.852401135489345","22.852401135489345"
"809","25.206598551943898","25.206598551943898","25.206598551943898","22.496759125962853","22.496759125962853","22.496759125962853","12.919807322323322","12.919807322323322","12.919807322323322","16.65684044547379","16.65684044547379","16.65684044547379","21.01240682043135","21.01240682043135","21.01240682043135"
"810","26.15853693522513","26.15853693522513","26.15853693522513","22.551723197102547","22.551723197102547","22.551723197102547","14.986903695389628","14.986903695389628","14.986903695389628","18.91442017070949","18.91442017070949","18.91442017070949","21.91939631663263","21.91939631663263","21.91939631663263"
"811","27.781131990253925","27.781131990253925","27.781131990253925","21.977755332365632","21.977755332365632","21.977755332365632","13.041765475645661","13.041765475645661","13.041765475645661","17.725284602493048","17.725284602493048","17.725284602493048","21.109005181118846","21.109005181118846","21.109005181118846"
"812","25.83655367605388","25.83655367605388","25.83655367605388","21.07722681388259","21.07722681388259","21.07722681388259","14.009988303296268","14.009988303296268","14.009988303296268","18.870556212961674","18.870556212961674","18.870556212961674","22.87951168231666","22.87951168231666","22.87951168231666"
"813","26.773450426757336","26.773450426757336","26.773450426757336","20.63460441119969","20.63460441119969","20.63460441119969","15.89659328572452","15.89659328572452","15.89659328572452","18.97539844363928","18.97539844363928","18.97539844363928","23.39719052426517","23.39719052426517","23.39719052426517"
"814","25.621406253427267","25.621406253427267","25.621406253427267","20.12232058122754","20.12232058122754","20.12232058122754","14.823997847735882","14.823997847735882","14.823997847735882","20.83454731106758","20.83454731106758","20.83454731106758","25.95410319790244","25.95410319790244","25.95410319790244"
"815","27.17476338893175","27.17476338893175","27.17476338893175","20.67048119753599","20.67048119753599","20.67048119753599","14.924918456934392","14.924918456934392","14.924918456934392","17.115913532674313","17.115913532674313","17.115913532674313","22.48879104293883","22.48879104293883","22.48879104293883"
"816","27.319209234789014","27.319209234789014","27.319209234789014","20.730462612584233","20.730462612584233","20.730462612584233","14.568461533635855","14.568461533635855","14.568461533635855","18.021791212260723","18.021791212260723","18.021791212260723","21.320447141304612","21.320447141304612","21.320447141304612"
"817","27.317455429583788","27.317455429583788","27.317455429583788","20.224861942231655","20.224861942231655","20.224861942231655","15.550796899944544","15.550796899944544","15.550796899944544","18.5849094055593","18.5849094055593","18.5849094055593","22.607439735904336","22.607439735904336","22.607439735904336"
"818","25.201959101483226","25.201959101483226","25.201959101483226","19.953316535800695","19.953316535800695","19.953316535800695","16.259950641542673","16.259950641542673","16.259950641542673","17.226197224110365","17.226197224110365","17.226197224110365","22.84607878793031","22.84607878793031","22.84607878793031"
"819","25.862379739060998","25.862379739060998","25.862379739060998","19.994241079315543","19.994241079315543","19.994241079315543","12.745172623544931","12.745172623544931","12.745172623544931","17.94925976358354","17.94925976358354","17.94925976358354","19.979168171994388","19.979168171994388","19.979168171994388"
"820","25.424777906388044","25.424777906388044","25.424777906388044","19.781082140281796","19.781082140281796","19.781082140281796","12.751865870319307","12.751865870319307","12.751865870319307","16.85854428820312","16.85854428820312","16.85854428820312","22.375945828855038","22.375945828855038","22.375945828855038"
"821","23.809258310124278","23.809258310124278","23.809258310124278","20.816574750468135","20.816574750468135","20.816574750468135","15.449005234986544","15.449005234986544","15.449005234986544","18.153308138251305","18.153308138251305","18.153308138251305","22.589727757498622","22.589727757498622","22.589727757498622"
"822","25.149677637964487","25.149677637964487","25.149677637964487","21.829968025907874","21.829968025907874","21.829968025907874","13.235112889669836","13.235112889669836","13.235112889669836","18.826588969677687","18.826588969677687","18.826588969677687","22.22605526074767","22.22605526074767","22.22605526074767"
"823","23.671592192724347","23.671592192724347","23.671592192724347","20.68599590100348","20.68599590100348","20.68599590100348","11.957802491262555","11.957802491262555","11.957802491262555","18.443412447348237","18.443412447348237","18.443412447348237","22.4121211245656","22.4121211245656","22.4121211245656"
"824","23.507703149691224","23.507703149691224","23.507703149691224","21.92582992091775","21.92582992091775","21.92582992091775","13.22277701087296","13.22277701087296","13.22277701087296","20.05881250835955","20.05881250835955","20.05881250835955","22.429618814960122","22.429618814960122","22.429618814960122"
"825","26.92569342069328","26.92569342069328","26.92569342069328","20.084708333015442","20.084708333015442","20.084708333015442","16.141628745943308","16.141628745943308","16.141628745943308","17.78768333233893","17.78768333233893","17.78768333233893","22.01475891005248","22.01475891005248","22.01475891005248"
"826","27.091658748686314","27.091658748686314","27.091658748686314","19.519533844664693","19.519533844664693","19.519533844664693","14.506591746583581","14.506591746583581","14.506591746583581","19.14133949391544","19.14133949391544","19.14133949391544","23.80206544138491","23.80206544138491","23.80206544138491"
"827","24.22000546194613","24.22000546194613","24.22000546194613","21.97958254814148","21.97958254814148","21.97958254814148","12.204168491065502","12.204168491065502","12.204168491065502","19.28180205076933","19.28180205076933","19.28180205076933","21.304672803729773","21.304672803729773","21.304672803729773"
"828","25.61455449461937","25.61455449461937","25.61455449461937","20.66608956642449","20.66608956642449","20.66608956642449","58.0216592377983","58.0216592377983","58.0216592377983","17.9721773378551","17.9721773378551","17.9721773378551","22.985387817025185","22.985387817025185","22.985387817025185"
"829","24.45745045132935","24.45745045132935","24.45745045132935","20.199379397556186","20.199379397556186","20.199379397556186","12.903234288096428","12.903234288096428","12.903234288096428","17.93544352054596","17.93544352054596","17.93544352054596","21.47633828036487","21.47633828036487","21.47633828036487"
"830","24.012183792889118","24.012183792889118","24.012183792889118","22.322291180491447","22.322291180491447","22.322291180491447","12.412865711376071","12.412865711376071","12.412865711376071","16.55228734575212","16.55228734575212","16.55228734575212","22.529410019516945","22.529410019516945","22.529410019516945"
"831","23.90285399928689","23.90285399928689","23.90285399928689","23.34334392286837","23.34334392286837","23.34334392286837","17.25346822105348","17.25346822105348","17.25346822105348","17.72622455097735","17.72622455097735","17.72622455097735","23.025410993024707","23.025410993024707","23.025410993024707"
"832","26.151477333158255","26.151477333158255","26.151477333158255","20.282192459329963","20.282192459329963","20.282192459329963","12.993007814511657","12.993007814511657","12.993007814511657","17.571792958304286","17.571792958304286","17.571792958304286","21.575112592428923","21.575112592428923","21.575112592428923"
"833","22.87331655435264","22.87331655435264","22.87331655435264","23.916592080146074","23.916592080146074","23.916592080146074","12.65058141760528","12.65058141760528","12.65058141760528","17.920084718614817","17.920084718614817","17.920084718614817","21.235024051740766","21.235024051740766","21.235024051740766"
"834","24.90217420645058","24.90217420645058","24.90217420645058","20.18325601145625","20.18325601145625","20.18325601145625","12.601529592648149","12.601529592648149","12.601529592648149","17.707294147461653","17.707294147461653","17.707294147461653","20.702359372749925","20.702359372749925","20.702359372749925"
"835","28.16136178188026","28.16136178188026","28.16136178188026","21.599362928420305","21.599362928420305","21.599362928420305","13.480245935730636","13.480245935730636","13.480245935730636","19.238971712067723","19.238971712067723","19.238971712067723","24.166157038882375","24.166157038882375","24.166157038882375"
"836","23.690285604447126","23.690285604447126","23.690285604447126","20.981287768110633","20.981287768110633","20.981287768110633","15.100425525568426","15.100425525568426","15.100425525568426","21.282453591004014","21.282453591004014","21.282453591004014","22.422002444043756","22.422002444043756","22.422002444043756"
"837","24.7449285145849","24.7449285145849","24.7449285145849","21.685988234356046","21.685988234356046","21.685988234356046","14.360597155988216","14.360597155988216","14.360597155988216","17.530306113883853","17.530306113883853","17.530306113883853","22.103908129036427","22.103908129036427","22.103908129036427"
"838","23.78624775633216","23.78624775633216","23.78624775633216","21.165180942043662","21.165180942043662","21.165180942043662","12.026184739544988","12.026184739544988","12.026184739544988","18.5656157117337","18.5656157117337","18.5656157117337","20.877164233475924","20.877164233475924","20.877164233475924"
"839","26.64147088304162","26.64147088304162","26.64147088304162","18.576942710205913","18.576942710205913","18.576942710205913","15.612712847068906","15.612712847068906","15.612712847068906","18.2070365678519","18.2070365678519","18.2070365678519","21.7652693875134","21.7652693875134","21.7652693875134"
"840","26.092441460117698","26.092441460117698","26.092441460117698","21.08608415722847","21.08608415722847","21.08608415722847","12.055175472050905","12.055175472050905","12.055175472050905","18.179201871156693","18.179201871156693","18.179201871156693","23.807780910283327","23.807780910283327","23.807780910283327"
"841","27.257506273686886","27.257506273686886","27.257506273686886","21.765807872638106","21.765807872638106","21.765807872638106","13.076091580092907","13.076091580092907","13.076091580092907","17.78790980949998","17.78790980949998","17.78790980949998","21.632058061659336","21.632058061659336","21.632058061659336"
"842","22.194216649979353","22.194216649979353","22.194216649979353","21.557599434629083","21.557599434629083","21.557599434629083","16.153052954003215","16.153052954003215","16.153052954003215","17.06928898766637","17.06928898766637","17.06928898766637","23.2857673689723","23.2857673689723","23.2857673689723"
"843","23.669616604223847","23.669616604223847","23.669616604223847","21.955086510628462","21.955086510628462","21.955086510628462","13.685743363574147","13.685743363574147","13.685743363574147","18.083046171814203","18.083046171814203","18.083046171814203","21.615618446841836","21.615618446841836","21.615618446841836"
"844","25.475025195628405","25.475025195628405","25.475025195628405","21.575539100915194","21.575539100915194","21.575539100915194","14.400449301116168","14.400449301116168","14.400449301116168","18.3533296585083","18.3533296585083","18.3533296585083","21.619349669665098","21.619349669665098","21.619349669665098"
"845","25.538537619635463","25.538537619635463","25.538537619635463","19.62195817939937","19.62195817939937","19.62195817939937","13.553154842928052","13.553154842928052","13.553154842928052","19.0234781075269","19.0234781075269","19.0234781075269","20.11963868699968","20.11963868699968","20.11963868699968"
"846","24.202268011868","24.202268011868","24.202268011868","20.855287577956915","20.855287577956915","20.855287577956915","13.487335061654449","13.487335061654449","13.487335061654449","18.518041875213385","18.518041875213385","18.518041875213385","23.043070819228888","23.043070819228888","23.043070819228888"
"847","23.38060998544097","23.38060998544097","23.38060998544097","21.62976985797286","21.62976985797286","21.62976985797286","12.60883966460824","12.60883966460824","12.60883966460824","18.81502440944314","18.81502440944314","18.81502440944314","21.267597744241357","21.267597744241357","21.267597744241357"
"848","28.970962908118963","28.970962908118963","28.970962908118963","21.46319709159434","21.46319709159434","21.46319709159434","13.626973450183868","13.626973450183868","13.626973450183868","19.456064827740192","19.456064827740192","19.456064827740192","24.192293755710125","24.192293755710125","24.192293755710125"
"849","25.16813345439732","25.16813345439732","25.16813345439732","20.22162412852049","20.22162412852049","20.22162412852049","12.221743760630488","12.221743760630488","12.221743760630488","19.03209415450692","19.03209415450692","19.03209415450692","21.091696931049228","21.091696931049228","21.091696931049228"
"850","25.163874235004187","25.163874235004187","25.163874235004187","20.67749474197626","20.67749474197626","20.67749474197626","13.795778438448906","13.795778438448906","13.795778438448906","17.947860507294536","17.947860507294536","17.947860507294536","23.33546377159655","23.33546377159655","23.33546377159655"
"851","25.578544901683927","25.578544901683927","25.578544901683927","20.52361884713173","20.52361884713173","20.52361884713173","14.238162193447351","14.238162193447351","14.238162193447351","18.685802944004536","18.685802944004536","18.685802944004536","24.059491092339158","24.059491092339158","24.059491092339158"
"852","25.34608189947903","25.34608189947903","25.34608189947903","20.373493399471045","20.373493399471045","20.373493399471045","14.995803268626332","14.995803268626332","14.995803268626332","18.329310341738164","18.329310341738164","18.329310341738164","20.503338115289807","20.503338115289807","20.503338115289807"
"853","30.153851261362433","30.153851261362433","30.153851261362433","20.339011853560805","20.339011853560805","20.339011853560805","14.078244894742966","14.078244894742966","14.078244894742966","18.6907264534384","18.6907264534384","18.6907264534384","23.69690140709281","23.69690140709281","23.69690140709281"
"854","24.64394311606884","24.64394311606884","24.64394311606884","20.892639296129346","20.892639296129346","20.892639296129346","14.677761621773243","14.677761621773243","14.677761621773243","18.180895123630762","18.180895123630762","18.180895123630762","21.68370571359992","21.68370571359992","21.68370571359992"
"855","29.062718201428652","29.062718201428652","29.062718201428652","21.77803615666926","21.77803615666926","21.77803615666926","15.536412220448256","15.536412220448256","15.536412220448256","17.685956867411733","17.685956867411733","17.685956867411733","23.21682132035494","23.21682132035494","23.21682132035494"
"856","22.92766605876386","22.92766605876386","22.92766605876386","22.536069460213184","22.536069460213184","22.536069460213184","12.901572600007057","12.901572600007057","12.901572600007057","18.466160488314927","18.466160488314927","18.466160488314927","26.366304090246558","26.366304090246558","26.366304090246558"
"857","25.774423591792583","25.774423591792583","25.774423591792583","20.97045298665762","20.97045298665762","20.97045298665762","13.255024028941989","13.255024028941989","13.255024028941989","17.69046952575445","17.69046952575445","17.69046952575445","21.578400030732155","21.578400030732155","21.578400030732155"
"858","24.85760044492781","24.85760044492781","24.85760044492781","20.771590629592538","20.771590629592538","20.771590629592538","13.526982251554728","13.526982251554728","13.526982251554728","16.92933871783316","16.92933871783316","16.92933871783316","37.984259290620685","37.984259290620685","37.984259290620685"
"859","25.41599996574223","25.41599996574223","25.41599996574223","20.662397727370262","20.662397727370262","20.662397727370262","13.294390881434083","13.294390881434083","13.294390881434083","19.774972815066576","19.774972815066576","19.774972815066576","24.00839831493795","24.00839831493795","24.00839831493795"
"860","25.069998944178224","25.069998944178224","25.069998944178224","19.25806625559926","19.25806625559926","19.25806625559926","14.196747588925064","14.196747588925064","14.196747588925064","17.389183099381626","17.389183099381626","17.389183099381626","21.666863474994898","21.666863474994898","21.666863474994898"
"861","23.616458347067237","23.616458347067237","23.616458347067237","21.110305109992623","21.110305109992623","21.110305109992623","16.385365463793278","16.385365463793278","16.385365463793278","17.21543077751994","17.21543077751994","17.21543077751994","22.94232704024762","22.94232704024762","22.94232704024762"
"862","23.29880391061306","23.29880391061306","23.29880391061306","22.21640881896019","22.21640881896019","22.21640881896019","13.208654591813684","13.208654591813684","13.208654591813684","17.136944519355893","17.136944519355893","17.136944519355893","20.855016313493252","20.855016313493252","20.855016313493252"
"863","24.793837061151862","24.793837061151862","24.793837061151862","24.063300786539912","24.063300786539912","24.063300786539912","15.439336055889726","15.439336055889726","15.439336055889726","19.40881759300828","19.40881759300828","19.40881759300828","20.118778521195054","20.118778521195054","20.118778521195054"
"864","24.16808483377099","24.16808483377099","24.16808483377099","22.9633933827281","22.9633933827281","22.9633933827281","15.128714771941304","15.128714771941304","15.128714771941304","18.144757313653827","18.144757313653827","18.144757313653827","21.26123758032918","21.26123758032918","21.26123758032918"
"865","24.66631940752268","24.66631940752268","24.66631940752268","21.809456845745444","21.809456845745444","21.809456845745444","18.24113656580448","18.24113656580448","18.24113656580448","19.066188044846058","19.066188044846058","19.066188044846058","21.55782399699092","21.55782399699092","21.55782399699092"
